fight_id,event_date,category,fighter_a_name,fighter_b_name,age_a,age_b,age_diff,stance_a,stance_b,height_diff,reach_diff,win_pct_diff,ko_rate_diff,sub_rate_diff,dec_rate_diff,ko_loss_rate_diff,sub_loss_rate_diff,sig_str_landed_per_min_diff,sig_str_absorbed_per_min_diff,sig_str_accuracy_diff,td_avg_per_15min_diff,td_accuracy_diff,td_defense_diff,sub_att_per_15min_diff,ctrl_time_pct_diff,days_since_last_fight_diff,win_streak_diff,losing_streak_diff,total_fights_diff,elo_diff,recent_3_wins_diff,recent_3_losses_diff,recent_5_wins_diff,recent_5_losses_diff,recent_3_ko_loss_rate_diff,recent_5_ko_loss_rate_diff,decay_sig_per_min_diff,decay_sig_absorbed_per_min_diff,decay_td_per_15min_diff,avg_opp_elo_diff,avg_opp_elo_wins_diff,winner
fight_03458,2016-07-07,Welterweight,Mike Pyle,Alberto Mina,40.0,34.0,6.0,Orthodox,Orthodox,0.0,-8.0,-0.375,0.0,0.2,-0.2,,,-1.4850469005970361,-0.8726767508004776,-0.14764333009919284,-3.4263772977147804,-0.011822033898305107,0.09554496233521648,0.3267578361369962,0.07536674354368503,-70.0,-1,0,14,42.57757981947657,-1,2,0,3,0.3333333333333333,0.4,-1.0188651553078565,-0.9076377604903161,0.7048146321843961,60.203379452689205,60.29136376740712,2
fight_03459,2016-07-07,Lightweight,John Makdessi,Mehdi Baghdad,31.0,31.0,0.0,Orthodox,Orthodox,-12.0,,0.5454545454545454,,,,0.2,-0.8,0.6085174018981891,-0.04741049650410534,0.03608297364949342,-10.251437534603223,-0.1919047619047619,0.4570538033395176,0.12391573729863692,0.0406168250034421,36.0,0,1,10,76.597561652595,1,1,2,2,0.3333333333333333,0.2,2.7057710625788536,1.1745409480638729,0.1821024926512057,-91.09724537793363,,1
fight_03460,2016-07-07,Bantamweight,Anthony Birchak,Dileno Lopes,30.0,31.0,-1.0,Orthodox,Unknown,8.0,,0.3333333333333333,,,,0.5,0.5,1.5504804841637418,3.0810460284592636,-0.2915932844380194,-0.4637746533489189,-0.28820116054158607,-0.164581990113905,4.352941176470588,-0.030588235294117652,-98.0,0,0,2,14.596116223516901,1,1,1,1,0.3333333333333333,0.3333333333333333,2.8192727112423874,4.783556738781266,-1.0,18.000294915575296,,1
fight_03461,2016-07-07,Bantamweight,Pedro Munhoz,Russell Doane,29.0,29.0,0.0,Orthodox,Orthodox,-2.0,-13.0,-0.25,1.0,-0.5,-0.5,0.0,0.0,1.8469324799083975,1.3014774842103494,0.1490587753089942,0.36555742431567495,0.08454198473282437,0.4338422391857507,0.3516881909591021,-0.08002984075962474,-118.0,0,-1,0,-7.230564540373734,0,-1,-1,0,0.0,0.0,2.038231224693858,1.1430981762048562,0.011374197014781817,16.841389749008385,-32.8198250393566,1
fight_03462,2016-07-07,Bantamweight,Felipe Arantes,Jerrod Sanders,28.0,36.0,-8.0,Orthodox,Orthodox,0.0,2.0,0.16666666666666669,0.25,0.25,-0.5,-1.0,0.0,0.5574777885681192,0.12087828956488189,0.07291617320117127,-2.060354135390973,0.3047596414991852,-0.2218631178707225,0.1532436574152903,-0.09486869433133145,-42.0,0,0,5,23.680708784643002,1,0,2,1,-0.3333333333333333,-0.3333333333333333,1.2646569465494548,0.5430714721715098,1.1408864043990237,-5.255628616283957,-38.801220083576936,1
fight_03463,2016-07-07,Lightweight,Lukasz Sajewski,Gilbert Burns,25.0,29.0,-4.0,Orthodox,Orthodox,-5.0,0.0,-0.75,,,,0.0,0.0,-0.16401272617872875,0.3313081578273308,-0.1915500997994899,4.533530686959188,-0.34787878787878795,-0.12198601398601405,-0.6099627245001695,-0.06913174441808803,140.0,0,0,-3,-128.5171936437307,-2,0,-3,0,0.0,0.0,-0.6708685698625008,0.0027213194244039007,-0.5487268633458612,-37.596641240578265,,2
fight_03464,2016-07-07,Bantamweight,Reginaldo Vieira,Marco Beltran,33.0,30.0,3.0,Orthodox,Orthodox,-3.0,-10.0,0.0,0.0,0.0,0.0,,,0.8864946790874676,1.0290067563821537,0.16025329789681897,2.206777175065995,0.014568838288003316,0.019156049516580897,2.0,-0.01777777777777778,119.0,-1,0,-1,-54.98986917276329,-1,0,-1,0,0.0,0.0,1.0257243538459342,1.1582298542124851,-0.37344781318728343,-50.84706190905899,-50.84706190905899,2
fight_03465,2016-07-07,Welterweight,Alvaro Herrera Mendoza,Vicente Luque,26.0,24.0,2.0,Orthodox,Orthodox,3.0,-2.0,0.5,1.0,-1.0,0.0,,,0.5000228131057933,0.5630269092165996,-0.08092814826067146,12.431450039518317,0.058805744520030234,0.1961199294532628,0.0,-0.00484027105517909,28.0,0,0,-1,48.0,0,-1,0,-1,0.0,0.0,2.5544040948117073,6.370535746632751,0.0,24.0,48.0,2
fight_03466,2016-07-08,Women's Strawweight,Joanna Jedrzejczyk,Claudia Gadelha,28.0,27.0,1.0,Orthodox,Orthodox,5.0,5.0,0.33333333333333337,0.4,0.0,-0.4,,,-0.9982006857845094,-0.13160319933230136,0.018208334486366218,-1.7149452196366173,-0.5488197933453409,0.08932916232186305,-0.4759482941301124,0.01460455369546279,-105.0,4,0,2,167.05261979790384,1,-1,3,-1,0.0,0.0,-1.0311685403880413,-0.1744050132217111,-0.6088871905219315,38.33439994303035,54.33439994303035,1
fight_03467,2016-07-08,Light Heavyweight,Khalil Rountree Jr.,Andrew Sanchez,26.0,28.0,-2.0,Southpaw,Orthodox,0.0,5.0,,,,,,,,,0.0,,0.0,0.0,,,,0,0,0,0.0,0,0,0,0,,,,,,,,2
fight_03468,2016-07-08,Women's Strawweight,Tatiana Suarez,Amanda Cooper,25.0,24.0,1.0,Southpaw,Switch,5.0,5.0,,,,,,,,,0.0,,0.0,0.0,,,,0,0,0,0.0,0,0,0,0,,,,,,,,1
fight_03469,2016-07-08,Lightweight,Will Brooks,Ross Pearson,29.0,31.0,-2.0,Orthodox,Orthodox,5.0,8.0,,,,,,,,,0.05478007483239877,,-0.029052304505437554,-0.17094769549456257,,,,-1,0,-19,-132.15303577529312,-2,-1,-3,-2,,,,,,,,1
fight_03470,2016-07-08,Featherweight,Dooho Choi,Thiago Tavares,25.0,31.0,-6.0,Orthodox,Orthodox,8.0,0.0,0.4117647058823529,0.9,-0.5,-0.4,,,2.9275323405247287,2.9398261628789957,0.17298388666227016,9.950478096524506,-0.08758517002015287,0.313814108862252,-0.9277394083084217,-0.15149176596450073,-21.0,1,0,-15,2.1352235624519835,0,-1,-1,-2,-0.3333333333333333,-0.4,8.848628040431556,7.344924237482561,-2.3020256784355,-45.64377213440321,-40.741951209232184,1
fight_03471,2016-07-08,Lightweight,Joaquim Silva,Andrew Holbrook,27.0,30.0,-3.0,Southpaw,Southpaw,-7.0,-3.0,0.0,0.0,0.0,0.0,,,0.2173913043478264,0.0,-0.055897264574713,-1.304347826086957,-0.12202688728024819,-0.06300857593515308,0.0,-0.1711111111111111,-42.0,0,0,0,-5.3489929259660585,0,0,0,0,0.0,0.0,0.33333333333333326,0.0,-2.0,-38.87877417971072,-38.87877417971072,1
fight_03472,2016-07-08,Featherweight,Gray Maynard,Fernando Bruno,37.0,34.0,3.0,Orthodox,Unknown,7.0,,0.5625,,,,0.8,-1.0,0.18922550191787413,-0.30390139027005214,-0.12220610462098164,-5.581183425423338,0.15041152263374485,0.3092389371538891,0.2912150137518201,-0.0400668983775007,119.0,0,3,15,203.39747109652558,0,2,1,3,0.6666666666666666,0.6,1.1293310746512533,0.574190653134476,-0.483930184890056,112.99484948385611,,1
fight_03473,2016-07-08,Flyweight,John Moraga,Matheus Nicolau,32.0,23.0,9.0,Orthodox,Orthodox,0.0,0.0,-0.375,0.2,-0.4,0.2,,,0.019628055696207847,-0.37625598659667414,0.09263939140408134,-6.20628369235739,-0.3503105590062112,0.04324575680074405,0.30441400304414,0.019617791307289023,168.0,-1,1,7,37.1390914207434,1,1,2,2,0.0,0.2,0.02764903265720109,-0.20886709240032797,0.0,78.78613665120133,37.643302839792796,2
fight_03474,2016-07-08,Light Heavyweight,Cory Hendricks,Josh Stansbury,28.0,31.0,-3.0,Switch,Orthodox,2.0,,,,,,,,,,0.0,,0.0,0.0,,,,0,0,0,0.0,0,0,0,0,,,,,,,,2
fight_03475,2016-07-08,Middleweight,Anthony Smith,Cezar Ferreira,27.0,31.0,-4.0,Orthodox,Southpaw,8.0,-5.0,-0.125,0.0,-0.2,0.19999999999999996,-1.0,1.0,1.1305054209643148,0.482152285299817,0.021539099183967514,4.083672893095898,0.014885699096225447,-0.21245348219032423,-0.21624219125420474,-0.06398945475058548,55.0,0,0,-6,-50.35207386517118,0,-1,-1,-2,-0.6666666666666666,-0.6,1.0988338899622099,0.11136865558514997,-0.6206274140219821,-33.48475142037978,-15.212164621526426,2
fight_03476,2016-07-08,Lightweight,Jake Matthews,Kevin Lee,21.0,23.0,-2.0,Orthodox,Orthodox,5.0,-11.0,0.08571428571428574,0.25,0.55,-0.8,-0.5,1.0,0.6012377878785804,-0.6693407126155295,0.07798289336156988,-0.12563926226079591,-0.08771174275050245,0.03755998523440385,-0.06729478793978622,0.0896621760486531,35.0,1,0,-2,12.712703370673808,0,0,0,0,-0.3333333333333333,-0.2,0.32373210304321054,-1.0320737832757665,-0.742667958355248,18.27809611662633,20.3615211267429,2
fight_03477,2016-07-08,Welterweight,Anton Zafir,Li Jingliang,29.0,28.0,1.0,Orthodox,Orthodox,-3.0,,-0.5,,,,1.0,-0.5,1.0207845255914785,0.4133030209546127,0.25405646460290243,11.642461103284784,0.08656293521586716,-0.059033280507131525,0.0,0.6075514874141876,-49.0,0,0,-3,-37.966055221283796,-1,-1,-2,-1,1.0,1.0,2.270618970509064,0.8447634619540791,3.0080378506567302,-25.402860987014947,,2
fight_03478,2016-07-09,Women's Bantamweight,Miesha Tate,Amanda Nunes,29.0,28.0,1.0,Orthodox,Orthodox,-5.0,-10.0,-0.11904761904761907,-0.6,0.0,0.6000000000000001,-0.5,0.5,-1.0604264490148605,-0.26189083920108136,0.07030348342232035,-1.9728505856737657,-0.14991202346041055,-0.04957268537913695,0.1396864814527394,-0.1746850801415234,0.0,2,0,1,2.324891282922408,0,0,1,-1,0.0,-0.2,-0.6537132857800609,-0.5623912486625974,-0.9461142866917766,27.18789518951712,38.81314931674615,2
fight_03479,2016-07-09,Heavyweight,Mark Hunt,Brock Lesnar,42.0,38.0,4.0,Orthodox,Orthodox,-12.0,-23.0,0.011904761904761973,0.3571428571428571,-0.25,-0.10714285714285715,0.08333333333333337,-0.08333333333333331,-1.9146174645362266,-0.5425200906957016,-0.3202127568329154,-1.4705402076592842,-0.20734667029577203,0.09784003421727971,-0.08246606613311497,-0.2834871946878907,-1541.0,2,-2,5,129.36040757255887,1,-1,0,0,-0.3333333333333333,0.0,-2.6776543086496822,-1.6292267597431476,-0.9565285928811096,-10.137265892809864,-40.614832692726395,No Contest
fight_03480,2016-07-09,Light Heavyweight,Daniel Cormier,Anderson Silva,37.0,41.0,-4.0,Orthodox,Southpaw,-8.0,-13.0,0.05714285714285705,-0.5208333333333334,0.14583333333333331,0.375,-0.6666666666666666,0.0,-0.3530353324899085,-0.2493409058308096,-0.14208529356386113,0.5511986286317575,0.20400683421516752,0.08062013553408476,-0.21988761299780113,0.0594184741161142,147.0,2,-3,-13,-67.10394599459573,2,-1,3,-2,-0.3333333333333333,-0.4,-0.03812351431518779,-0.14311870304964835,0.28403989962835685,19.67573050807573,-6.879974328691333,1
fight_03481,2016-07-09,Featherweight,Frankie Edgar,Jose Aldo,34.0,29.0,5.0,Orthodox,Orthodox,-2.0,-5.0,-0.13815789473684215,0.0,0.14285714285714285,-0.1428571428571429,-1.0,0.0,-0.004437648145747652,0.19930491622500918,-0.11864902745279815,0.21249923979820357,-0.46436367179886956,-0.277956136188386,0.0,0.041938944297031024,1.0,5,-1,11,14.325596855165031,1,-1,1,-1,-0.3333333333333333,-0.2,-0.06682581593733583,0.07224935510483876,0.39878905625504224,-28.229787744759733,-30.095999013958135,2
fight_03482,2016-07-09,Heavyweight,Travis Browne,Cain Velasquez,33.0,33.0,0.0,Orthodox,Orthodox,13.0,5.0,-0.15384615384615385,-0.04040404040404044,0.1111111111111111,-0.07070707070707072,0.16666666666666663,-0.5,-0.90506412211526,0.0533696262019685,-0.034889254031454486,-1.3718640320137645,-0.12054975989402217,-0.02328614008941876,0.16769961225550634,-0.12843910344661247,-218.0,1,-1,0,-58.1643089360241,0,0,-1,1,0.3333333333333333,0.2,0.6303479553505298,-0.5705122882428004,-0.5259165260673215,-59.93206426215329,-42.7568821799357,2
fight_03483,2016-07-09,Women's Bantamweight,Julianna Pena,Cat Zingano,26.0,34.0,-8.0,Orthodox,Southpaw,0.0,2.0,0.33333333333333337,-0.33333333333333337,0.0,0.3333333333333333,,,2.272492325999501,-0.29464064349216645,-0.0724314957562811,0.07563218832941265,0.1975002509788174,-0.026110720699617396,-0.6122448979591836,0.211259023776409,-217.0,3,-1,0,70.20420777895197,1,-1,1,-1,0.0,0.0,2.1557042128375477,-0.42420752987522925,-0.4724229264230828,-81.75546146619786,-38.736169125363176,1
fight_03484,2016-07-09,Welterweight,Johny Hendricks,Kelvin Gastelum,32.0,24.0,8.0,Southpaw,Southpaw,0.0,-5.0,0.0,0.25,-0.3333333333333333,0.08333333333333337,0.25,0.0,0.38029625911286025,0.039692098756804794,0.0457719782536421,-0.05288761447276202,-0.1312914406268837,-0.0034710952432471798,0.009302837785488544,0.022177758833680082,-77.0,0,0,8,61.7942178105161,0,0,-1,1,0.3333333333333333,0.2,0.5409139860093765,0.11395788803952311,0.3538377050660822,28.743202029814938,24.813767868803097,2
fight_03485,2016-07-09,Bantamweight,TJ Dillashaw,Raphael Assuncao,30.0,33.0,-3.0,Orthodox,Orthodox,3.0,2.0,-0.1477272727272727,0.48214285714285715,-0.01785714285714285,-0.4642857142857143,-0.6666666666666667,0.0,-0.412599174668846,0.14589794495162178,-0.07746475663710467,0.3711899135428183,0.13860981785510085,0.23538784067085972,0.6224066390041494,0.04445666359647637,-470.0,-7,1,3,21.563696398879074,-1,1,-1,1,0.0,0.0,-0.6769854427707562,0.14271605795539954,-0.02430358823241402,20.532604383334046,9.354558930649773,1
fight_03486,2016-07-09,Lightweight,Sage Northcutt,Enrique Marin,20.0,29.0,-9.0,Orthodox,Unknown,5.0,,0.6666666666666666,,,,0.0,1.0,0.38016566389453543,1.0762820185286062,0.25009683633868446,-0.6270257302849451,0.20340733092410945,-0.0026423241188341384,0.0,0.09400703871292107,-70.0,0,0,2,78.24699847326315,2,0,2,0,0.0,0.0,0.6887906831771378,1.3113276717596882,2.040397782675191,2.156912864789547,,1
fight_03487,2016-07-09,Lightweight,Diego Sanchez,Joe Lauzon,34.0,32.0,2.0,Southpaw,Orthodox,0.0,3.0,0.05217391304347829,0.0,-0.5833333333333334,0.5833333333333333,-0.25,-0.125,-0.5642106537425351,-0.6422622472248058,0.02650548383117457,-1.1167938503798842,-0.3133449676286505,-0.23024959305480192,-1.413157709438378,-0.02407405698106828,-85.0,1,-1,3,45.804813586978526,1,-1,-1,1,-0.3333333333333333,-0.2,-1.4958013654843971,-0.5463533801480405,-1.1836417270890833,40.75465631198358,48.04675407306672,2
fight_03488,2016-07-09,Middleweight,Gegard Mousasi,Thiago Santos,30.0,32.0,-2.0,Orthodox,Orthodox,0.0,0.0,-0.0892857142857143,-0.6000000000000001,0.2,0.39999999999999997,0.3333333333333333,-0.16666666666666669,-0.9928023684262446,-0.4156935164964848,0.13539209611996283,-0.12393850304476833,-0.032046178343949044,0.467515923566879,0.1578393546124167,0.02930067312566541,77.0,-3,0,1,8.462298732742283,-1,1,-1,1,0.3333333333333333,0.2,-0.9685184090168679,-0.1763444400015619,0.27285980789532843,86.42139300999906,51.4900884698809,1
fight_03489,2016-07-09,Lightweight,Takanori Gomi,Jim Miller,37.0,32.0,5.0,Southpaw,Southpaw,-3.0,-2.0,-0.23636363636363633,0.35714285714285715,-0.42857142857142855,0.07142857142857145,0.19047619047619047,0.2142857142857143,-0.045169073970501517,1.4383528527642646,-0.08235351639908356,-0.10925695222734577,0.10607101947308128,0.0813205694648993,-0.7135387028806077,-0.0993371372325864,224.0,0,0,-12,-159.23612415436787,0,0,1,-1,0.6666666666666666,0.2,0.7851412162902581,1.8668504417215166,-0.021810370561904824,31.18574930965019,-14.10189744181298,2
fight_03490,2016-07-13,Bantamweight,Michael McDonald,John Lineker,25.0,26.0,-1.0,Orthodox,Orthodox,15.0,8.0,-0.050000000000000044,-0.16666666666666669,0.20833333333333331,-0.041666666666666685,0.0,0.5,-0.7047061638989529,0.11333679641558136,0.0011707279024952832,-0.6393991184937664,-0.01213643021552624,-0.2272602894071819,0.046553587330494556,-0.07263813872976067,133.0,-3,0,-2,-76.64654049801015,-1,1,-1,1,0.0,0.0,-0.7643875156373615,0.25389336389486195,-0.6684301891006076,42.448540544495245,12.779935197342866,2
fight_03491,2016-07-13,Lightweight,Lando Vannata,Tony Ferguson,24.0,32.0,-8.0,Orthodox,Orthodox,-5.0,-13.0,,,,,,,,,0.008547881585288908,,-0.1587454920144255,-0.05231244798478185,,,,-7,0,-11,-250.7120822834379,-3,0,-5,0,,,,,,,,2
fight_03492,2016-07-13,Middleweight,Tim Boetsch,Josh Samman,35.0,28.0,7.0,Orthodox,Orthodox,-7.0,-13.0,-0.25,-0.2222222222222222,-0.3333333333333333,0.5555555555555556,0.4444444444444444,-0.6666666666666667,0.4392286452518104,0.5617207440156871,-0.09170333235854866,-1.9229483217586103,-0.25384207737148917,0.20858505564387908,-0.37684441456424045,-0.20759789966470552,-29.0,0,2,14,-9.842940437652032,-2,2,-2,3,0.6666666666666666,0.4,2.2119317483436807,1.5767575222215968,-0.9919304623856424,32.365488989324376,0.6467148099732185,1
fight_03493,2016-07-13,Heavyweight,Aleksei Oleinik,Daniel Omielanczuk,39.0,33.0,6.0,Orthodox,Southpaw,5.0,15.0,0.4,-0.16666666666666663,0.5,-0.3333333333333333,,,1.8963775294292335,1.8681526756387778,-0.13153530893723142,9.376271834388785,0.04896142433234424,-0.04472233997456554,2.6548672566371683,0.24663489630433072,462.0,0,0,-3,42.33632894994844,0,-1,-1,-2,0.0,0.0,3.0926956070450786,2.349529868965605,2.0390222415159855,72.29864102426745,73.79038819635821,2
fight_03494,2016-07-13,Welterweight,Keita Nakamura,Kyle Noke,32.0,36.0,-4.0,Southpaw,Southpaw,-5.0,-8.0,-0.39999999999999997,-0.5,0.6666666666666667,-0.16666666666666666,0.0,-0.25,-0.6803628689496581,0.05761672294485298,-0.10615389831610472,0.11326802618943765,0.10834840265220014,0.10040276179516688,0.02755270942583446,0.006777754432973224,-56.0,0,0,-5,-37.00601222658065,-1,1,-2,2,0.0,0.0,-0.6687489672641742,-0.01461686582218591,0.6045835729621003,2.6940851997651407,3.653134214999227,1
fight_03495,2016-07-13,Flyweight,Ben Nguyen,Louis Smolka,27.0,24.0,3.0,Switch,Orthodox,-10.0,-8.0,0.19999999999999996,0.25,0.25,-0.5,,,1.0862350888887842,1.2336552363089317,-0.08884971517783247,6.7247460215173795,-0.1110468850353244,-0.20375722543352603,3.732019152230155,0.38211558550892055,-21.0,-1,0,-3,-63.52752017187231,-1,0,-2,-1,0.0,0.0,2.0183170672442863,1.8523207385854614,0.06413767075272658,-66.07586389938524,-58.838315983718076,2
fight_03496,2016-07-13,Women's Bantamweight,Lauren Murphy,Katlyn Cerminara,32.0,27.0,5.0,Orthodox,Orthodox,-10.0,-3.0,,,,,,,,,0.09709908667210065,,-0.07616822429906539,0.11240913811007269,,,,1,0,3,-39.625432537141705,1,2,1,2,,,,,,,,2
fight_03497,2016-07-13,Middleweight,Eric Spicely,Sam Alvey,29.0,30.0,-1.0,Orthodox,Southpaw,-3.0,-5.0,,,,,,,,,0.09357458913817773,,-0.18561806656101426,-0.20958795562599053,,,,0,-2,-6,-40.6177923013131,-1,-2,-3,-2,,,,,,,,2
fight_03498,2016-07-13,Women's Strawweight,Cortney Casey,Cristina Stanciu,29.0,22.0,7.0,Orthodox,Orthodox,10.0,,0.0,,,,0.0,0.0,0.8710676036073248,-0.3185459229627232,-0.07046113139033372,-3.0799659807045674,0.0,0.06643315820198481,-1.0,-0.04666666666666667,134.0,0,1,1,-50.24843039423217,0,1,0,1,0.0,0.0,1.345391450646622,-0.1818434197413511,0.0,-37.89424425827315,,1
fight_03499,2016-07-13,Lightweight,Scott Holtzman,Cody Pfister,32.0,26.0,6.0,Orthodox,Orthodox,-3.0,-10.0,0.16666666666666669,0.0,1.0,-1.0,0.0,-1.0,-0.3349631382620202,-0.11981305182480506,-0.09516327140021197,1.2647381771886188,0.2687567907588495,0.13419969119917663,0.0,-0.12228915662650604,-23.0,0,0,-1,23.436220487576975,0,-1,0,-1,0.0,0.0,-0.4017117972971488,-0.0964926140736746,0.5132003103158967,-46.77853105485087,-6.295004081385514,1
fight_03500,2016-07-13,Bantamweight,Rani Yahya,Matthew Lopez,31.0,29.0,2.0,Orthodox,Southpaw,-2.0,-5.0,,,,,,,,,-0.011465520114655181,,0.022504708097928483,-0.31345469763548867,,,,2,0,9,117.58019079582391,2,0,3,1,,,,,,,,1
fight_03501,2016-07-13,Middleweight,Devin Clark,Alex Nicholson,26.0,26.0,0.0,Orthodox,Orthodox,-10.0,-6.0,,,,,,,,,0.1323016307321878,,0.0,0.02738283307003686,,,,0,-1,-1,41.4104263791678,0,-1,0,-1,,,,,,,,2
fight_03502,2016-07-23,Women's Bantamweight,Valentina Shevchenko,Holly Holm,28.0,34.0,-6.0,Southpaw,Southpaw,-8.0,-7.0,-0.25,-0.3333333333333333,0.0,0.33333333333333337,0.0,-1.0,-0.015512710604681401,0.18295269706376238,0.16533758955429928,2.2818106814368697,0.22981076759061836,5.551115123125783e-17,0.0,-0.001710096198748482,0.0,0,0,-2,-105.7396902475225,-1,0,-2,0,0.0,0.0,-0.18440362812932976,0.025516713132010427,0.0,-61.06305052771063,-120.7234751933338,1
fight_03503,2016-07-23,Lightweight,Edson Barboza,Gilbert Melendez,30.0,34.0,-4.0,Orthodox,Orthodox,5.0,5.0,0.4833333333333333,0.45454545454545453,0.0,-0.4545454545454546,0.25,0.16666666666666669,1.0591537310464276,0.6074146582028944,0.07224484547496418,-0.8273046214071571,-0.11712209761491077,-0.017136012515889254,0.19421665947345707,-0.0409954247467256,-315.0,1,-2,11,215.82095784741614,1,-1,2,-1,0.0,0.0,0.4994126275746975,0.5483490048039935,-0.6571032102020569,-81.52141361359281,-124.52145037908485,1
fight_03504,2016-07-23,Heavyweight,Bojan Mihajlovic,Francis Ngannou,36.0,29.0,7.0,Orthodox,Orthodox,-13.0,-26.0,,,,,,,,,-0.014190059981201375,,0.0,-0.047678652708238456,,,,-2,0,-2,-89.4104263791678,-2,0,-2,0,,,,,,,,2
fight_03505,2016-07-23,Women's Strawweight,Felice Herrig,Kailin Curran,31.0,25.0,6.0,Orthodox,Orthodox,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,-0.5,-0.5,-0.28725869746466826,-0.5951712284895634,0.22568794134905956,1.6675447511994608,-0.02175602175602176,-0.09115190365190362,0.8755108082083182,0.11587086632391622,236.0,-1,1,-1,41.4104263791678,0,-1,0,-1,-0.3333333333333333,-0.3333333333333333,-0.3443746545117645,-0.6551467734560078,0.04093554655212528,56.0,48.0,1
fight_03506,2016-07-23,Bantamweight,Eddie Wineland,Frankie Saenz,32.0,35.0,-3.0,Orthodox,Orthodox,2.0,7.0,-0.375,0.6666666666666666,0.0,-0.6666666666666667,0.4,0.0,0.02304225486355982,0.5425542451705452,-0.19207325457930424,-0.21246081969903624,-0.17441659464131365,0.2799001248439451,0.0,0.025214993105177386,140.0,0,1,4,-108.16930391940014,-1,1,-1,2,0.3333333333333333,0.4,-0.10824100831361139,0.30236528440519117,-0.22117583911769728,-12.455539770568521,3.7812217239818438,1
fight_03507,2016-07-23,Featherweight,Darren Elkins,Godofredo Pepey,32.0,29.0,3.0,Orthodox,Orthodox,8.0,-5.0,0.1428571428571429,-0.04999999999999999,-0.5,0.55,-0.41666666666666663,0.25,-0.4221297941081492,0.07074749582361695,-0.1726156839892603,0.019087641574496494,-0.0105765093933744,0.09259541548369887,-0.697731922160042,-0.0736729626561317,-350.0,-1,0,7,117.7900088032543,-1,1,0,0,0.0,-0.4,-1.172426759205218,-0.65822122668579,0.4344180999089574,56.16867252229531,51.986142383277866,1
fight_03508,2016-07-23,Welterweight,Alexander Yakovlev,Kamaru Usman,32.0,29.0,3.0,Southpaw,Switch,7.0,-5.0,-0.5,0.5,-0.5,0.0,,,-0.5726014932943554,0.33481201221784007,-0.13391568512667862,-6.591219660925501,-0.4826568265682657,-0.06503690036900378,0.0,-0.3092625368417664,-42.0,0,0,2,-22.96108214029573,0,1,0,2,0.0,0.0,-0.20990399694598527,0.6852356749692782,-3.7484701193429557,102.17038767348868,112.95961108214738,2
fight_03509,2016-07-23,Lightweight,Michel Prazeres,JC Cottrell,34.0,26.0,8.0,Orthodox,Orthodox,-7.0,,,,,,,,,,-0.008346607126810845,,0.01057692307692304,0.14984615384615385,,,,1,0,5,62.894992103905906,2,1,3,2,,,,,,,,1
fight_03510,2016-07-23,Welterweight,James Moontasri,Alex Oliveira,28.0,28.0,0.0,Switch,Orthodox,-2.0,-13.0,-0.09999999999999998,0.16666666666666669,0.16666666666666669,-0.3333333333333333,0.0,-0.5,1.166452829645666,0.5433395851438843,0.0843697618901928,0.44925255879678094,0.27145110410094636,0.37506958619409914,0.0,-0.030810261583525955,99.0,1,-1,-1,-53.37621614916952,0,0,-1,0,0.0,0.0,1.148069345709415,0.8252504996851996,-0.32090451188680214,-52.269609919694176,-16.95834481588281,2
fight_03511,2016-07-23,Featherweight,Jason Knight,Jim Alers,24.0,29.0,-5.0,Orthodox,Orthodox,3.0,0.0,-0.3333333333333333,,,,-1.0,0.0,-0.5115197765810391,-0.7391232744101837,0.2417495659177128,3.2313066570461744,-0.12238805970149258,-0.19734660033167495,0.5245641838351822,-0.07606973058637084,8.0,0,0,-2,-38.460019646872524,-1,0,-1,0,-0.3333333333333333,-0.3333333333333333,-1.0354465399497808,-1.4354799983594555,-0.5030174123672669,30.24528376887224,,1
fight_03512,2016-07-23,Heavyweight,Luis Henrique,Dmitrii Smoliakov,22.0,33.0,-11.0,Orthodox,Switch,0.0,0.0,,,,,,,,,0.04070941555195656,,-0.04123584441161987,0.0,,,,0,1,1,-48.0,0,1,0,1,,,,,,,,1
fight_03513,2016-07-30,Welterweight,Tyron Woodley,Robbie Lawler,34.0,34.0,0.0,Orthodox,Southpaw,-5.0,0.0,-0.0357142857142857,0.30000000000000004,0.0,-0.3,-0.25,-0.5,0.31635433844137073,0.49708283776766704,0.048354811859904145,-0.5537696042841913,-0.33739532558430196,-0.06024246969128855,0.2575107296137339,-0.02181066510992674,336.0,-3,0,-9,-65.11612276140136,-1,1,-1,1,0.0,0.0,0.3519127469234373,0.07415443165812796,-0.11822667978653982,45.91832929159432,51.50478670908865,1
fight_03514,2016-07-30,Women's Strawweight,Rose Namajunas,Karolina Kowalkiewicz,24.0,30.0,-6.0,Orthodox,Orthodox,5.0,2.0,-0.25,0.0,0.6666666666666666,-0.6666666666666667,,,-0.5065537342809767,-0.8143881379823786,-0.02349634968852471,-0.799593156038565,0.3002736217893721,-0.2342758340113914,0.29051000645577796,0.05830786887597733,22.0,1,0,2,30.424144457233297,1,0,1,1,0.0,0.0,-0.6264234121345198,-0.9254750030999335,1.4195162978831755,37.49751654730653,59.34162318646918,2
